Campaign,Date,City,Latitude,Longitude,Channel,Device,Ad,Impressions,CPM,CTR,Clicks,RPC,CPC,Ad Spend,Conversions,Conversion Rate,Revenue,RPCon,Likes,Shares,Comments,Engagement Rate,Profit,ROAS,ROI
Spring ,3/31/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,1401,10.27,0.02,31,0.00,0.47,14.39,3,9.8,0.00,0.00,48,3,11,4.4,-14.39,0.00,-100.0
Spring ,4/1/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,1208,2.94,0.02,22,2.12,0.16,3.55,5,22.7,46.80,9.36,50,8,6,5.3,43.25,13.18,1218.2
Spring ,4/2/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,1621,2.48,0.02,32,0.00,0.13,4.01,6,18.9,0.00,0.00,26,2,12,2.5,-4.01,0.00,-100.0
Spring ,4/3/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,1363,18.28,0.02,22,7.68,1.14,24.92,2,9.1,168.00,84.00,38,8,2,3.5,143.08,6.74,574.2
Spring ,4/4/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,1699,16.51,0.02,33,5.35,0.86,28.04,5,15.4,173.88,34.78,27,1,14,2.4,145.84,6.20,520.1
Spring ,4/5/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,1380,13.08,0.02,29,0.00,0.63,18.05,6,21.0,0.00,0.00,15,6,21,3.0,-18.05,0.00,-100.0
Spring ,4/6/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,1407,13.08,0.02,24,10.54,0.78,18.39,6,25.5,247.80,41.30,42,4,11,4.0,229.41,13.47,1247.4
Spring ,4/7/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,1408,6.92,0.02,25,1.54,0.39,9.75,6,24.1,38.40,6.40,19,6,11,2.5,28.65,3.94,293.9
Spring ,4/8/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,1652,24.00,0.02,34,2.91,1.17,39.66,6,17.7,98.28,16.38,2,4,12,1.1,58.62,2.48,147.8
Spring ,4/9/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,1807,3.53,0.02,37,3.75,0.17,6.38,4,10.8,138.60,34.65,46,2,9,3.2,132.22,21.74,2073.7
Spring ,4/10/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,1336,19.32,0.02,24,0.00,1.06,25.82,3,12.3,0.00,0.00,52,2,5,4.4,-25.82,0.00,-100.0
Spring ,4/11/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,1141,2.61,0.02,20,2.78,0.15,2.98,7,35.1,55.44,7.92,58,2,12,6.3,52.46,18.59,1758.6
Spring ,4/12/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,1145,5.07,0.02,21,10.54,0.28,5.81,5,23.8,221.76,44.35,26,10,9,3.9,215.95,38.19,3718.6
Spring ,4/13/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,1666,0.55,0.02,40,2.65,0.02,0.92,7,17.5,105.84,15.12,41,1,21,3.8,104.92,115.21,11421.3
Spring ,4/14/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,1249,6.78,0.01,18,3.47,0.46,8.47,3,16.3,63.84,21.28,24,1,8,2.6,55.37,7.54,653.6
Spring ,4/15/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,976,3.09,0.02,17,6.05,0.17,3.02,3,17.2,105.84,35.28,13,8,2,2.3,102.82,35.08,3407.6
Spring ,4/16/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,1403,16.53,0.02,22,0.49,1.06,23.19,3,13.7,10.80,3.60,53,1,14,4.8,-12.39,0.47,-53.4
Spring ,4/17/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,1400,10.52,0.01,20,9.85,0.75,14.73,4,20.3,194.04,48.51,24,9,8,2.9,179.31,13.17,1217.1
Spring ,4/18/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,1723,16.86,0.02,37,1.49,0.78,29.05,3,8.1,55.20,18.40,52,2,20,4.3,26.15,1.90,90.0
Spring ,4/19/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,1966,22.21,0.02,39,3.00,1.12,43.66,4,10.2,117.60,29.40,68,14,12,4.8,73.94,2.69,169.4
Spring ,4/20/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,1362,14.73,0.02,25,4.82,0.82,20.06,7,28.5,118.44,16.92,61,4,18,6.1,98.38,5.90,490.5
Spring ,4/21/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,1648,10.00,0.02,28,1.39,0.60,16.48,4,14.5,38.40,9.60,45,2,11,3.5,21.92,2.33,133.0
Spring ,4/22/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,1732,7.94,0.02,30,3.03,0.46,13.76,3,10.0,90.72,30.24,39,11,18,3.9,76.96,6.59,559.3
Spring ,4/23/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,1685,8.56,0.02,31,1.49,0.47,14.42,3,9.8,45.60,15.20,55,3,9,4.0,31.18,3.16,216.2
Spring ,4/24/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,1733,11.93,0.02,34,6.36,0.61,20.68,4,11.8,215.88,53.97,51,8,15,4.3,195.20,10.44,944.1
Spring ,4/25/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,1437,7.51,0.02,31,0.12,0.35,10.80,4,12.8,3.60,0.90,34,4,5,3.0,-7.20,0.33,-66.7
Spring ,4/26/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,1453,10.58,0.02,30,6.00,0.51,15.36,4,13.2,182.28,45.57,16,3,20,2.7,166.92,11.87,1086.6
Spring ,4/27/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,2011,19.34,0.02,31,1.83,1.27,38.89,7,22.8,56.28,8.04,21,5,6,1.6,17.39,1.45,44.7
Spring ,4/28/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,1827,14.36,0.01,27,6.68,0.99,26.24,6,22.6,177.24,29.54,56,12,17,4.6,151.00,6.75,575.4
Spring ,4/29/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,1395,0.20,0.02,24,5.72,0.01,0.28,7,28.9,138.60,19.80,45,1,6,3.7,138.32,497.24,49624.0
Spring ,4/30/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,1411,2.94,0.02,26,1.89,0.16,4.15,2,7.8,48.72,24.36,69,4,12,6.0,44.57,11.75,1074.5
Spring ,5/1/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,1251,19.01,0.02,23,2.30,1.04,23.79,4,17.4,52.92,13.23,50,3,8,4.8,29.13,2.22,122.4
Spring ,5/2/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,1916,21.15,0.02,42,1.68,0.97,40.52,6,14.3,70.56,11.76,65,10,6,4.2,30.04,1.74,74.2
Spring ,5/3/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,1973,26.35,0.02,35,1.95,1.51,51.98,5,14.5,67.20,13.44,55,3,12,3.5,15.22,1.29,29.3
Spring ,5/4/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,1150,12.36,0.02,19,1.15,0.76,14.21,1,5.3,21.60,21.60,59,12,12,7.2,7.39,1.52,52.0
Spring ,5/5/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,1608,9.99,0.02,30,5.74,0.54,16.06,6,20.2,170.52,28.42,71,14,8,5.8,154.46,10.62,961.7
Spring ,5/6/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,1621,18.79,0.02,35,8.21,0.86,30.44,6,17.0,289.80,48.30,23,4,14,2.5,259.36,9.52,851.9
Spring ,5/7/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,1877,14.88,0.02,46,2.66,0.61,27.94,7,15.3,121.80,17.40,58,12,8,4.1,93.86,4.36,336.0
Spring ,5/8/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,1448,13.16,0.02,32,6.75,0.60,19.04,1,3.1,215.04,215.04,40,10,14,4.4,196.00,11.29,1029.1
Spring ,5/9/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,1549,1.60,0.02,31,1.44,0.08,2.48,4,13.0,44.52,11.13,52,1,15,4.4,42.04,17.93,1692.8
Spring ,5/10/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,1737,9.54,0.02,28,4.09,0.60,16.57,1,3.6,113.40,113.40,39,4,15,3.3,96.83,6.85,584.5
Spring ,5/11/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,1506,17.10,0.01,21,2.34,1.25,25.75,5,24.3,48.00,9.60,48,7,17,4.7,22.25,1.86,86.4
Spring ,5/12/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,1650,15.13,0.02,33,3.50,0.75,24.96,1,3.0,116.76,116.76,51,13,14,4.7,91.80,4.68,367.7
Spring ,5/13/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,1581,23.82,0.02,31,3.87,1.23,37.67,4,13.1,118.44,29.61,44,0,6,3.2,80.77,3.14,214.4
Spring ,5/14/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,1910,11.00,0.02,40,5.44,0.53,21.00,5,12.6,215.88,43.18,52,7,6,3.4,194.88,10.28,927.8
Spring ,5/15/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,2033,8.99,0.02,43,5.36,0.43,18.27,4,9.3,230.16,57.54,70,1,5,3.7,211.89,12.60,1159.9
Spring ,5/16/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,1666,6.86,0.02,32,1.27,0.36,11.44,4,12.5,40.80,10.20,40,12,11,3.8,29.36,3.57,256.8
Spring ,5/17/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,1205,29.81,0.02,26,5.44,1.37,35.93,2,7.6,142.80,71.40,70,2,12,7.0,106.87,3.97,297.5
Spring ,5/18/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,1207,12.20,0.01,18,3.97,0.83,14.73,4,22.5,70.56,17.64,49,2,8,4.8,55.83,4.79,379.1
Spring ,5/19/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,1892,23.44,0.02,40,1.15,1.12,44.34,6,15.1,45.60,7.60,53,12,6,3.8,1.26,1.03,2.8
Spring ,5/20/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,1641,11.68,0.02,29,1.31,0.66,19.17,2,6.8,38.40,19.20,28,14,11,3.2,19.23,2.00,100.3
Spring ,5/21/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,1341,18.37,0.02,24,2.38,1.01,24.62,5,20.5,57.96,11.59,29,7,21,4.3,33.34,2.35,135.4
Spring ,5/22/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,1310,13.79,0.02,27,1.67,0.67,18.06,1,3.7,45.36,45.36,51,12,18,6.2,27.30,2.51,151.1
Spring ,5/23/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,1700,3.67,0.02,26,6.45,0.24,6.23,6,23.3,166.32,27.72,52,3,17,4.2,160.09,26.69,2568.7
Spring ,5/24/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,1343,23.58,0.02,23,1.54,1.36,31.68,4,17.1,36.00,9.00,26,6,8,2.9,4.32,1.14,13.6
Spring ,5/25/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,1027,24.52,0.02,21,1.73,1.17,25.17,4,18.6,37.20,9.30,14,2,5,2.0,12.03,1.48,47.8
Spring ,5/26/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,1080,24.18,0.02,21,2.32,1.24,26.12,6,28.5,48.72,8.12,33,11,14,5.3,22.60,1.87,86.6
Spring ,5/27/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,1089,12.90,0.01,12,2.08,1.16,14.05,2,16.5,25.20,12.60,41,0,9,4.6,11.15,1.79,79.4
Spring ,5/28/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,1897,15.74,0.02,43,0.39,0.70,29.86,6,14.1,16.80,2.80,68,11,11,4.7,-13.06,0.56,-43.7
Spring ,5/29/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,1167,3.59,0.02,18,9.63,0.23,4.19,4,21.9,175.56,43.89,17,0,3,1.7,171.37,41.87,4087.4
Spring ,5/30/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,1827,10.32,0.02,41,3.48,0.46,18.85,5,12.2,142.80,28.56,65,1,15,4.4,123.95,7.57,657.4
Spring ,5/31/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,1287,9.13,0.02,25,5.22,0.47,11.75,3,12.0,130.20,43.40,17,7,11,2.7,118.45,11.08,1008.1
Summer ,6/1/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,907,13.66,0.01,13,5.37,0.98,12.38,6,47.4,68.04,11.34,65,3,20,9.6,55.66,5.49,449.5
Summer ,6/2/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,1322,13.87,0.01,18,15.04,1.00,18.33,7,38.2,275.52,39.36,34,1,20,4.1,257.19,15.03,1403.4
Summer ,6/3/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,1258,16.58,0.02,25,9.21,0.83,20.85,8,31.8,231.84,28.98,36,14,8,4.6,210.99,11.12,1011.8
Summer ,6/4/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,929,1.68,0.02,17,15.64,0.09,1.56,7,41.3,265.44,37.92,25,16,20,6.5,263.88,170.03,16902.9
Summer ,6/5/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,1296,14.41,0.01,18,25.79,1.02,18.67,6,32.9,470.40,78.40,29,0,9,2.9,451.73,25.20,2419.6
Summer ,6/6/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,1281,9.10,0.02,22,7.60,0.54,11.66,5,23.2,163.80,32.76,10,6,17,2.5,152.14,14.05,1305.2
Summer ,6/7/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,716,4.97,0.01,9,23.76,0.38,3.56,3,32.0,222.60,74.20,63,5,23,12.6,219.04,62.60,6160.1
Summer ,6/8/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,1252,1.58,0.02,19,2.41,0.10,1.98,5,26.1,46.20,9.24,46,2,9,4.6,44.22,23.31,2231.4
Summer ,6/9/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,1207,10.57,0.02,23,7.81,0.55,12.76,7,30.3,180.60,25.80,24,13,14,4.2,167.84,14.16,1315.7
Summer ,6/10/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,832,11.96,0.02,15,19.87,0.67,9.95,5,33.5,296.52,59.30,34,5,27,7.9,286.57,29.79,2879.3
Summer ,6/11/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,783,14.07,0.01,11,24.82,1.02,11.02,8,74.3,267.12,33.39,59,0,11,8.9,256.10,24.25,2325.0
Summer ,6/12/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,903,12.78,0.01,11,39.92,1.05,11.54,5,45.3,440.16,88.03,22,15,20,6.3,428.62,38.14,3714.3
Summer ,6/13/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,1207,2.13,0.01,16,16.19,0.16,2.56,4,25.1,257.88,64.47,29,5,14,3.9,255.32,100.55,9955.0
Summer ,6/14/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,1121,6.51,0.02,25,6.81,0.29,7.30,8,31.5,173.04,21.63,31,8,17,5.0,165.74,23.70,2270.3
Summer ,6/15/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,1110,23.64,0.02,21,11.77,1.24,26.24,5,23.7,248.64,49.73,35,8,8,4.5,222.40,9.48,847.7
Summer ,6/16/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,1065,19.58,0.02,24,13.09,0.89,20.85,6,25.5,308.28,51.38,31,3,17,4.7,287.43,14.79,1378.8
Summer ,6/17/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,1434,7.81,0.01,19,7.13,0.59,11.19,7,36.7,136.08,19.44,34,0,14,3.3,124.89,12.16,1116.0
Summer ,6/18/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,1391,18.38,0.02,26,2.66,1.00,25.56,4,15.7,68.04,17.01,35,9,29,5.2,42.48,2.66,166.2
Summer ,6/19/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,694,5.20,0.02,12,15.11,0.30,3.61,6,49.7,182.28,30.38,31,5,12,6.9,178.67,50.52,4952.1
Summer ,6/20/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,1013,5.22,0.01,15,9.18,0.36,5.28,9,60.7,136.08,15.12,60,8,2,6.9,130.80,25.76,2476.1
Summer ,6/21/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,760,10.42,0.02,17,11.12,0.46,7.92,5,29.0,191.52,38.30,50,4,17,9.3,183.60,24.18,2318.2
Summer ,6/22/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,858,0.88,0.02,16,10.99,0.05,0.76,8,48.7,180.60,22.58,29,6,11,5.3,179.84,238.96,23796.2
Summer ,6/23/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,974,3.73,0.01,14,6.14,0.25,3.63,3,20.9,88.20,29.40,52,13,18,8.5,84.57,24.28,2328.0
Summer ,6/24/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,869,4.84,0.02,15,6.37,0.29,4.21,5,34.2,93.24,18.65,24,8,2,3.9,89.03,22.17,2117.2
Summer ,6/25/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,791,14.70,0.02,14,22.69,0.81,11.62,7,48.5,327.60,46.80,11,14,17,5.2,315.98,28.19,2719.0
Summer ,6/26/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,796,11.37,0.02,14,21.10,0.67,9.05,8,58.9,286.44,35.81,10,5,14,3.6,277.39,31.63,3063.5
Summer ,6/27/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,1049,10.47,0.01,14,18.14,0.79,10.99,6,43.3,251.16,41.86,44,5,15,6.1,240.17,22.86,2186.3
Summer ,6/28/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,1231,1.52,0.02,27,5.96,0.07,1.87,6,22.2,161.28,26.88,24,8,18,4.1,159.41,86.32,8532.2
Summer ,6/29/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,1414,11.06,0.02,22,2.64,0.71,15.64,8,36.5,57.96,7.25,56,0,23,5.6,42.32,3.71,270.7
Summer ,6/30/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,1022,12.91,0.02,19,6.26,0.68,13.19,4,20.6,121.80,30.45,52,10,6,6.7,108.61,9.23,823.3
Summer ,7/1/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,1033,13.34,0.02,21,3.68,0.66,13.77,6,28.6,77.28,12.88,53,15,8,7.3,63.51,5.61,461.1
Summer ,7/2/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,653,22.68,0.02,14,25.17,1.05,14.81,5,35.3,356.16,71.23,41,16,20,11.7,341.35,24.05,2305.5
Summer ,7/3/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,1480,6.89,0.02,27,2.47,0.38,10.19,5,18.6,66.36,13.27,47,1,11,4.0,56.17,6.51,551.0
Summer ,7/4/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,981,16.39,0.02,19,11.42,0.83,16.08,8,41.2,221.76,27.72,41,7,29,7.8,205.68,13.79,1279.1
Summer ,7/5/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,1221,5.56,0.02,25,3.35,0.28,6.78,4,16.3,82.32,20.58,48,1,17,5.4,75.54,12.13,1113.5
Summer ,7/6/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,1594,0.92,0.02,25,4.06,0.06,1.46,5,19.7,103.32,20.66,29,4,5,2.4,101.86,70.66,6966.2
Summer ,7/7/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,799,14.82,0.01,11,5.60,1.10,11.83,7,65.3,60.00,8.57,32,0,17,6.1,48.17,5.07,407.0
Summer ,7/8/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,1008,7.34,0.01,14,22.14,0.52,7.40,2,14.0,316.68,158.34,25,11,12,4.8,309.28,42.78,4178.3
Summer ,7/9/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,1282,5.30,0.01,18,8.32,0.37,6.80,7,37.9,153.72,21.96,53,11,15,6.2,146.92,22.62,2162.0
Summer ,7/10/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,1043,12.02,0.02,20,17.05,0.62,12.54,2,9.9,344.40,172.20,37,7,21,6.2,331.86,27.46,2646.3
Summer ,7/11/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,1152,1.52,0.01,15,16.13,0.12,1.75,5,32.9,245.28,49.06,31,0,23,4.6,243.53,140.25,13924.9
Summer ,7/12/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,1274,15.01,0.01,18,5.90,1.06,19.13,7,38.7,106.68,15.24,27,12,9,3.8,87.55,5.58,457.8
Summer ,7/13/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,689,14.86,0.02,13,13.39,0.76,10.23,4,29.7,180.60,45.15,37,8,15,8.7,170.37,17.65,1664.8
Summer ,7/14/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,1243,0.65,0.01,18,15.43,0.05,0.81,5,28.4,272.16,54.43,67,1,14,6.6,271.35,335.49,33449.3
Summer ,7/15/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,1103,10.91,0.02,19,16.78,0.64,12.03,9,48.2,313.32,34.81,22,3,3,2.5,301.29,26.05,2505.0
Summer ,7/16/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,1085,12.23,0.02,21,2.83,0.62,13.26,7,32.8,60.48,8.64,27,11,14,4.7,47.22,4.56,356.0
Summer ,7/17/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,1154,15.38,0.02,24,11.50,0.75,17.74,8,33.7,273.00,34.13,2,2,20,2.0,255.26,15.39,1439.1
Summer ,7/18/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,1318,3.23,0.02,25,10.50,0.17,4.25,4,16.2,258.72,64.68,39,7,21,5.1,254.47,60.86,5986.3
Summer ,7/19/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,1243,12.73,0.01,19,14.00,0.85,15.82,5,26.9,260.40,52.08,23,2,11,2.9,244.58,16.46,1545.5
Summer ,7/20/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,1103,0.50,0.02,24,4.73,0.02,0.55,4,16.8,112.56,28.14,2,2,12,1.5,112.01,205.77,20477.5
Summer ,7/21/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,1344,16.88,0.02,21,4.25,1.10,22.69,6,29.2,87.36,14.56,41,3,11,4.1,64.67,3.85,285.0
Summer ,7/22/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,1182,6.20,0.02,25,3.03,0.29,7.33,10,39.2,77.28,7.73,13,7,12,2.7,69.95,10.55,954.6
Summer ,7/23/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,714,1.77,0.02,14,4.34,0.09,1.26,8,58.2,59.64,7.46,28,2,24,7.6,58.38,47.19,4619.2
Summer ,7/24/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,1332,0.49,0.02,28,1.28,0.02,0.65,7,24.9,36.00,5.14,18,2,21,3.1,35.35,55.63,5463.4
Summer ,7/25/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,1262,0.45,0.02,25,4.08,0.02,0.57,4,16.2,100.80,25.20,17,2,24,3.4,100.23,177.35,17634.8
Summer ,7/26/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,898,12.58,0.02,15,3.41,0.75,11.29,7,46.3,51.60,7.37,46,5,17,7.5,40.31,4.57,356.9
Summer ,7/27/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,1129,3.62,0.01,16,12.48,0.25,4.09,2,12.4,201.60,100.80,22,3,8,2.9,197.51,49.34,4834.3
Summer ,7/28/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,1570,1.37,0.01,23,9.95,0.09,2.14,7,30.0,231.84,33.12,23,3,17,2.7,229.70,108.11,10711.5
Summer ,7/29/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,1274,0.42,0.02,23,11.12,0.02,0.54,9,38.7,258.72,28.75,8,5,17,2.3,258.18,483.50,48250.2
Summer ,7/30/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,1271,4.21,0.02,27,4.54,0.20,5.36,8,29.2,124.32,15.54,16,1,3,1.6,118.96,23.21,2221.0
Summer ,7/31/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,1534,3.73,0.02,26,4.43,0.22,5.72,7,26.8,115.92,16.56,35,0,5,2.6,110.20,20.28,1928.3
Summer ,8/1/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,993,2.35,0.02,20,16.61,0.12,2.34,6,29.5,337.68,56.28,2,1,15,1.8,335.34,144.47,14347.0
Summer ,8/2/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,724,11.38,0.02,14,16.34,0.60,8.24,8,58.1,225.12,28.14,12,2,17,4.2,216.88,27.33,2633.1
Summer ,8/3/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,960,16.39,0.02,17,9.84,0.93,15.74,6,35.5,166.32,27.72,32,1,14,4.8,150.58,10.57,956.5
Summer ,8/4/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,1117,11.95,0.02,25,13.10,0.54,13.35,5,20.3,323.40,64.68,2,7,12,1.9,310.05,24.23,2323.4
Summer ,8/5/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,1121,9.08,0.02,23,14.43,0.45,10.18,7,30.8,327.60,46.80,38,5,20,5.6,317.42,32.18,3118.2
Summer ,8/6/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,1402,2.80,0.02,24,11.58,0.16,3.92,7,28.7,282.24,40.32,33,4,8,3.2,278.32,71.93,7092.9
Summer ,8/7/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,1423,21.06,0.02,28,2.22,1.06,29.97,9,31.8,63.00,7.00,14,5,8,1.9,33.03,2.10,110.2
Summer ,8/8/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,1499,13.81,0.02,32,1.75,0.64,20.71,4,12.4,56.40,14.10,2,2,17,1.4,35.69,2.72,172.3
Summer ,8/9/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,1509,1.32,0.02,35,4.65,0.06,1.99,6,17.3,161.28,26.88,27,2,11,2.6,159.29,80.87,7987.2
Summer ,8/10/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,1041,8.84,0.02,21,5.58,0.44,9.21,2,9.5,117.60,58.80,34,3,6,4.1,108.39,12.77,1177.3
Summer ,8/11/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,925,5.84,0.01,13,29.64,0.40,5.41,4,29.8,398.16,99.54,24,2,20,4.9,392.75,73.65,7265.2
Summer ,8/12/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,1064,17.51,0.02,23,14.80,0.82,18.63,4,17.5,337.68,84.42,33,1,15,4.6,319.05,18.13,1712.6
Summer ,8/13/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,687,6.24,0.02,13,5.10,0.33,4.28,6,46.7,65.52,10.92,17,1,14,4.6,61.24,15.30,1429.7
Summer ,8/14/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,1032,6.81,0.01,13,3.98,0.53,7.03,4,30.1,52.80,13.20,15,1,20,3.4,45.77,7.52,651.6
Summer ,8/15/2023,London,51.50735,-0.12776,Instagram,Desktop,Collection,915,20.80,0.02,20,3.95,0.93,19.04,6,29.4,80.64,13.44,18,0,18,3.9,61.60,4.24,323.6
